Symbol	h1u0hetero	h1u10hetero	h1u100hetero	h1u500hetero
symb3master_12808	8.33	8.29	8.90	7.84
symb3master_12809	11.74	11.68	12.10	11.74
symb3master_12810	2.49	2.25	2.38	2.49
symb3master_12811	1.47	1.45	1.18	1.05
symb3master_12812	26.52	25.99	30.59	30.84
symb3master_12813	1.22	0.93	0.70	0.63
symb3master_12814	11.29	10.91	11.28	10.13
symb3master_12815	4.42	4.68	4.35	4.19
symb3master_12816	11.08	11.79	11.67	12.25
symb3master_12817	3.44	2.97	3.93	4.57
symb3master_12818	7.04	8.07	7.88	8.86
symb3master_12819	17.04	17.32	16.06	16.51
symb3master_12820	9.38	8.60	11.22	12.38
symb3master_12821	3.40	2.83	3.48	3.24
symb3master_12822	21.74	21.24	21.43	21.89
symb3master_12823	2.75	2.29	2.01	2.02
symb3master_12824	0.70	0.65	0.67	0.56
symb3master_12825	24.06	23.79	23.07	23.65
symb3master_12826	14.98	12.87	16.12	14.08
symb3master_12827	8.47	8.87	7.27	7.94
symb3master_12828	9.17	9.16	9.30	8.05
symb3master_12829	13.62	14.03	13.52	13.02
symb3master_12830	6.14	5.55	6.67	5.42
symb3master_12831	13.05	13.09	10.82	11.73
symb3master_12832	36.48	34.44	35.91	37.51
symb3master_12833	12.33	12.95	13.18	12.00
symb3master_12834	9.81	9.07	9.37	9.05
symb3master_12835	13.37	13.93	12.78	12.49
symb3master_12836	16.16	17.01	15.79	17.29
symb3master_12837	4.95	5.36	5.12	5.64
symb3master_12838	4.60	3.83	4.06	4.38
symb3master_12839	2.65	2.32	2.83	2.46
symb3master_12840	3.69	3.27	3.04	3.40
symb3master_12841	8.61	8.76	8.83	8.78
symb3master_12842	2.36	2.04	2.65	2.52
symb3master_12843	11.16	11.85	11.20	12.43
symb3master_12844	6.18	6.72	7.24	7.22
symb3master_12845	4.21	4.03	3.96	3.96
symb3master_12846	3.47	3.73	2.89	3.01
symb3master_12847	13.90	14.47	15.69	16.63
symb3master_12848	2.81	3.08	3.60	3.48
symb3master_12849	11.83	11.29	12.67	12.62
symb3master_12850	8.02	7.80	7.80	7.30
symb3master_12851	10.23	10.15	10.97	10.74
symb3master_12852	3.93	3.67	3.60	3.64
symb3master_12853	6.19	6.75	5.86	5.53
symb3master_12854	17.98	19.00	19.03	18.03
symb3master_12855	0.49	0.39	0.58	0.42
symb3master_12856	9.88	10.26	10.83	10.22
symb3master_12857	13.53	13.60	13.45	14.10
symb3master_12858	11.27	11.96	11.41	11.68
symb3master_12859	5.44	5.64	5.54	5.34
symb3master_12860	6.17	5.46	5.55	5.09
symb3master_12861	15.53	14.63	14.95	15.92
symb3master_12862	7.65	7.87	6.99	7.23
symb3master_12863	27.60	24.15	27.20	28.25
symb3master_12864	2.41	2.09	2.13	2.46
symb3master_12865	18.92	21.34	23.07	22.91
symb3master_12866	10.82	10.74	9.30	9.45
symb3master_12867	10.39	10.42	9.99	10.10
symb3master_12868	15.87	16.37	15.69	15.38
symb3master_12869	6.94	7.29	7.19	8.25
symb3master_12870	17.55	16.98	17.81	18.57
symb3master_12871	2.11	2.03	2.36	1.95
symb3master_12872	2.07	1.56	1.95	1.54
symb3master_12873	4.43	4.13	4.28	4.68
symb3master_12874	7.75	8.09	8.23	8.02
symb3master_12875	14.38	15.03	14.25	14.20
symb3master_12876	19.84	20.01	18.19	17.90
symb3master_12877	15.48	15.22	14.67	16.59
symb3master_12878	4.94	5.18	4.62	3.87
symb3master_12879	4.95	7.06	7.20	6.15
symb3master_12880	24.09	23.52	23.35	24.64
symb3master_12881	10.82	9.73	10.30	10.46
symb3master_12882	18.71	17.98	19.55	19.20
symb3master_12883	9.40	9.15	9.66	9.68
symb3master_12884	27.04	26.15	24.17	24.13
symb3master_12885	23.96	23.05	21.39	20.95
symb3master_12886	11.26	13.67	13.39	14.35
symb3master_12887	8.61	8.37	8.11	7.82
symb3master_12888	10.70	10.45	11.66	11.35
symb3master_12889	9.97	10.77	9.74	11.58
symb3master_12890	6.62	6.37	7.22	6.45
symb3master_12891	11.64	12.26	11.93	12.36
symb3master_12892	57.70	57.97	63.07	64.70
symb3master_12893	4.24	3.60	3.67	3.48
symb3master_12894	6.16	5.31	4.41	4.09
symb3master_12895	8.37	8.76	8.67	8.77
symb3master_12896	6.35	6.56	6.39	7.78
symb3master_12897	24.20	23.02	24.42	24.96
symb3master_12898	15.56	14.36	15.33	15.69
symb3master_12899	16.95	16.64	16.55	16.19
symb3master_12900	43.43	43.36	43.77	40.77
symb3master_12901	7.73	7.51	7.29	7.45
symb3master_12902	18.92	17.73	14.79	15.89
symb3master_12903	8.91	9.60	8.96	8.58
symb3master_12904	0.67	0.66	0.97	0.79
symb3master_12905	12.86	12.81	11.71	11.59
symb3master_12906	2.15	2.08	3.33	2.52
symb3master_12907	12.82	11.60	11.55	11.37
symb3master_12908	11.67	11.18	9.55	9.95
symb3master_12909	10.04	10.34	8.99	9.44
symb3master_12910	23.85	20.55	23.67	22.05
symb3master_12911	3.33	3.09	3.25	2.62
symb3master_12912	4.09	3.78	3.47	3.52
symb3master_12913	14.74	14.62	15.97	16.09
symb3master_12914	6.75	5.64	4.91	4.91
symb3master_12915	2.77	2.45	2.03	1.89
symb3master_12916	6.62	6.35	5.84	5.67
symb3master_12917	3.33	3.56	3.41	3.50
symb3master_12918	25.91	26.11	25.90	25.68
symb3master_12919	2.76	2.59	2.84	2.81
symb3master_12920	8.02	7.29	8.23	8.37
symb3master_12921	1.64	1.60	1.43	1.63
symb3master_12922	1.40	1.57	1.43	1.24
symb3master_12923	7.99	8.51	8.22	8.49
symb3master_12924	8.04	8.51	9.29	8.12
symb3master_12925	13.15	13.49	14.06	14.54
symb3master_12926	4.51	4.84	4.54	4.40
symb3master_12927	1.03	0.92	0.88	0.79
symb3master_12928	8.89	8.13	9.34	9.07
symb3master_12929	21.13	23.22	22.47	21.77
symb3master_12930	2.01	1.82	1.72	2.07
symb3master_12931	3.52	3.67	3.13	3.29
symb3master_12932	2.69	2.82	3.20	2.87
symb3master_12933	8.80	7.92	7.21	7.12
symb3master_12934	10.15	9.81	10.01	10.46
symb3master_12935	13.96	13.26	14.16	14.31
symb3master_12936	4.60	4.98	5.47	5.54
symb3master_12937	9.47	10.57	11.42	12.02
symb3master_12938	21.15	19.52	19.83	19.71
symb3master_12939	2.94	3.08	2.78	2.58
symb3master_12940	5.33	4.33	4.00	5.07
symb3master_12941	50.67	54.33	52.59	50.89
symb3master_12942	18.06	17.42	17.08	17.55
symb3master_12943	10.14	9.29	9.72	8.17
symb3master_12944	4.01	3.71	3.73	3.47
symb3master_12945	8.44	8.52	8.27	9.47
symb3master_12946	11.58	11.95	13.26	12.11
symb3master_12947	16.68	15.73	15.38	15.81
symb3master_12948	24.33	26.56	27.65	27.93
symb3master_12949	7.81	7.81	7.72	7.64
symb3master_12950	3.59	3.51	4.43	4.72
symb3master_12951	5.57	5.21	5.13	4.94
symb3master_12952	13.86	13.29	13.82	11.78
symb3master_12953	6.02	5.45	5.33	6.26
symb3master_12954	7.59	8.28	9.09	9.49
symb3master_12955	9.17	9.49	9.16	9.29
symb3master_12956	1.68	1.62	1.58	1.77
symb3master_12957	4.77	5.23	5.49	5.25
symb3master_12958	3.26	3.18	3.33	3.60
symb3master_12959	2.99	2.82	2.82	2.73
symb3master_12960	7.65	7.57	7.96	7.22
symb3master_12961	54.80	51.90	53.23	50.59
symb3master_12962	6.74	6.40	6.68	6.79
symb3master_12963	22.08	22.45	23.82	23.75
symb3master_12964	16.92	16.35	18.22	19.03
symb3master_12965	11.22	11.06	11.81	10.79
symb3master_12966	13.76	12.71	13.27	12.72
symb3master_12967	6.47	7.64	7.54	7.69
symb3master_12968	10.35	10.96	10.97	12.25
symb3master_12969	6.33	6.03	6.46	5.56
symb3master_12970	5.13	4.54	7.29	6.03
symb3master_12971	0.03	0.20	0.19	0.24
symb3master_12972	3.32	2.74	3.32	3.93
symb3master_12973	3.70	3.51	4.32	4.58
symb3master_12974	35.64	35.78	32.30	33.63
symb3master_12975	14.87	15.92	13.94	13.37
symb3master_12976	16.56	17.65	17.22	17.67
symb3master_12977	1.67	1.70	1.36	1.62
symb3master_12978	12.01	12.01	12.59	13.73
symb3master_12979	5.06	4.90	4.26	3.01
symb3master_12980	7.36	7.77	7.08	6.91
symb3master_12981	6.79	4.97	5.28	6.10
symb3master_12982	9.24	9.90	9.78	9.11
symb3master_12983	9.15	8.69	8.22	7.58
symb3master_12984	41.71	43.78	43.10	42.99
symb3master_12985	1.62	1.88	1.93	2.22
symb3master_12986	17.21	16.63	15.59	15.55
symb3master_12987	20.82	19.60	20.75	19.91
symb3master_12988	5.20	5.55	5.73	6.00
symb3master_12989	20.43	20.38	19.19	21.28
symb3master_12990	2.02	2.06	2.21	2.31
symb3master_12991	6.57	5.36	5.75	5.98
symb3master_12992	11.85	11.26	12.43	11.78
symb3master_12993	14.21	14.10	13.50	13.72
symb3master_12994	3.79	3.58	3.06	3.70
symb3master_12995	15.28	16.32	16.63	16.92
symb3master_12996	7.80	6.45	6.72	4.42
symb3master_12997	45.99	41.67	42.21	45.49
symb3master_12998	12.63	13.35	13.39	13.70
symb3master_12999	10.02	10.32	10.27	11.22
symb3master_13000	2.59	2.64	5.01	4.39
symb3master_13001	2.10	2.08	1.93	2.16
symb3master_13002	15.49	15.58	13.62	12.86
symb3master_13003	16.61	15.26	15.31	16.38
symb3master_13004	28.27	29.10	28.72	27.96
symb3master_13005	36.86	37.19	37.18	35.91
symb3master_13006	11.31	11.00	11.95	12.61
symb3master_13007	17.51	17.16	15.75	15.55
symb3master_13008	10.04	8.97	8.86	9.34
symb3master_13009	5.43	5.78	5.91	5.43
symb3master_13010	5.62	5.52	4.65	5.02
symb3master_13011	6.97	7.21	8.13	7.90
symb3master_13012	2.31	1.90	1.94	2.09
symb3master_13013	19.91	19.73	21.26	20.45
symb3master_13014	5.37	5.06	5.06	5.76
symb3master_13015	11.07	10.54	9.89	9.01
symb3master_13016	2.20	2.17	2.03	1.91
symb3master_13017	1.24	0.91	1.13	1.46
symb3master_13019	8.25	8.08	6.92	7.09
symb3master_13020	4.51	3.94	3.28	3.02
symb3master_13021	25.13	24.79	22.40	22.33
symb3master_13022	5.11	4.79	3.62	4.10
symb3master_13023	0.68	0.81	0.86	0.67
symb3master_13024	19.52	23.08	24.60	24.43
symb3master_13025	2.20	2.55	3.08	3.13
symb3master_13026	19.90	19.63	17.40	17.51
symb3master_13027	3.44	3.53	3.42	3.26
symb3master_13028	4.46	3.84	4.41	4.35
symb3master_13029	9.05	8.02	8.63	7.76
symb3master_13030	16.75	16.69	18.34	18.05
symb3master_13031	7.71	7.59	7.82	8.10
symb3master_13032	16.61	17.60	18.79	19.22
symb3master_13033	8.18	8.03	7.54	7.19
symb3master_13034	2.16	1.99	2.10	1.66
symb3master_13035	11.01	10.69	8.66	8.76
symb3master_13036	4.81	5.85	6.44	5.41
symb3master_13037	26.40	26.87	27.50	26.95
symb3master_13038	1.92	2.04	2.01	1.83
symb3master_13039	16.74	16.08	15.97	18.29
symb3master_13040	13.91	14.55	15.53	15.29
symb3master_13041	6.13	5.56	6.50	6.81
symb3master_13042	5.28	5.24	4.75	4.65
symb3master_13043	5.46	5.90	4.90	5.08
symb3master_13044	7.05	7.72	7.14	7.91
symb3master_13045	21.79	21.18	21.45	22.82
symb3master_13046	10.48	10.22	13.77	10.39
symb3master_13047	7.10	6.79	7.36	7.14
symb3master_13048	20.26	20.84	17.96	19.18
symb3master_13049	6.69	6.20	5.44	5.24
symb3master_13050	5.98	5.31	4.47	4.27
symb3master_13051	9.02	9.33	10.06	10.32
symb3master_13052	0.00	0.07	0.00	0.11
symb3master_13053	31.32	29.99	27.43	26.20
symb3master_13054	23.49	22.11	22.44	21.20
symb3master_13055	3.77	3.74	3.92	4.20
symb3master_13056	7.73	7.03	7.93	7.67
symb3master_13057	9.73	8.46	9.72	8.52
symb3master_13058	6.49	5.88	6.65	6.46
symb3master_13059	2.93	2.85	3.01	3.22
symb3master_13060	5.03	5.06	4.69	5.00
symb3master_13061	6.10	6.05	6.48	6.79
symb3master_13062	0.73	0.68	0.55	0.52
symb3master_13063	23.77	24.93	25.14	23.76
symb3master_13064	31.87	31.70	30.42	30.96
symb3master_13065	6.32	6.45	6.47	6.58
symb3master_13066	16.66	16.29	15.56	15.09
symb3master_13067	24.10	22.58	21.53	21.41
symb3master_13068	2.46	2.44	2.21	2.91
symb3master_13069	7.80	7.31	7.07	7.17
symb3master_13070	4.47	3.23	3.24	4.11
symb3master_13071	3.66	3.55	3.78	3.78
symb3master_13072	2.75	2.52	2.85	2.83
symb3master_13073	16.79	16.48	15.46	15.53
symb3master_13074	0.85	0.81	0.90	0.71
symb3master_13075	10.88	11.41	9.73	9.69
symb3master_13076	7.20	6.36	5.51	5.56
symb3master_13077	1.48	1.33	1.36	1.23
symb3master_13078	1.90	1.75	1.64	1.61
symb3master_13079	3.92	4.30	3.93	3.31
symb3master_13080	25.62	23.72	23.76	23.72
symb3master_13081	5.11	4.58	4.47	5.17
symb3master_13082	18.92	16.28	17.67	17.19
symb3master_13083	11.99	12.62	12.26	12.32
symb3master_13084	4.71	4.78	4.90	4.61
symb3master_13085	5.67	4.96	5.44	5.19
symb3master_13086	15.76	15.33	15.94	16.16
symb3master_13087	21.90	23.23	21.58	21.54
symb3master_13088	15.13	15.05	14.12	15.18
symb3master_13089	18.94	18.35	18.64	18.26
symb3master_13090	21.37	21.20	21.07	21.48
symb3master_13091	11.84	14.30	13.94	13.95
symb3master_13092	3.43	3.02	3.01	2.87
symb3master_13093	11.61	13.20	10.76	10.48
symb3master_13094	10.46	11.12	12.72	11.75
symb3master_13095	1.11	1.03	1.39	1.39
symb3master_13096	5.38	5.46	5.51	5.96
symb3master_13097	7.98	9.64	7.89	7.56
symb3master_13098	2.32	2.16	1.90	1.81
symb3master_13099	9.45	9.09	8.76	8.73
symb3master_13100	2.03	1.95	1.90	1.74
symb3master_13101	11.54	10.52	10.97	11.19
symb3master_13102	17.30	15.47	16.34	16.38
symb3master_13103	12.23	11.16	13.51	12.92
symb3master_13104	4.38	3.68	3.39	4.18
symb3master_13105	16.48	15.21	15.46	14.72
symb3master_13106	9.33	9.85	8.95	9.78
symb3master_13107	6.11	6.08	6.00	7.06
symb3master_13108	3.87	3.77	4.06	4.04
symb3master_13109	5.61	6.11	6.74	6.34
symb3master_13110	9.55	8.83	8.77	9.29
symb3master_13111	8.40	8.34	9.75	8.64
symb3master_13112	8.83	8.56	8.70	9.78
symb3master_13113	23.38	27.72	29.01	26.60
symb3master_13114	3.88	3.35	3.48	3.50
symb3master_13115	16.78	14.48	13.35	13.10
symb3master_13116	4.85	4.24	4.55	4.27
symb3master_13117	19.02	19.19	19.06	19.08
symb3master_13118	16.74	17.04	16.87	15.80
symb3master_13119	11.60	12.32	13.00	11.97
symb3master_13120	13.02	13.02	11.68	11.85
symb3master_13121	160.25	164.86	177.16	174.39
symb3master_13122	7.00	6.60	6.14	6.99
symb3master_13123	14.50	13.44	12.68	15.28
symb3master_13124	26.00	25.04	24.90	23.83
symb3master_13125	22.20	21.10	23.76	22.89
symb3master_13126	5.76	6.56	5.25	4.91
symb3master_13127	4.09	3.53	4.34	4.51
symb3master_13128	23.67	22.67	21.45	19.50
symb3master_13129	6.76	5.88	8.52	8.12
symb3master_13130	23.14	21.25	21.24	21.54
symb3master_13131	3.98	3.43	3.48	3.67
symb3master_13132	14.78	13.79	14.05	13.53
symb3master_13133	15.91	17.01	18.93	18.39
symb3master_13134	6.19	6.44	6.66	6.64
symb3master_13135	23.41	23.20	24.78	22.53
symb3master_13136	2.27	1.73	1.92	1.89
symb3master_13137	13.51	13.47	15.04	13.91
symb3master_13138	18.39	16.79	16.77	16.76
symb3master_13139	14.70	12.88	13.23	14.38
symb3master_13140	8.04	7.59	8.05	7.48
symb3master_13141	14.03	13.39	11.45	10.09
symb3master_13142	5.87	5.67	5.96	6.05
symb3master_13143	45.93	41.60	40.07	42.69
symb3master_13144	12.54	14.93	17.41	16.93
symb3master_13145	13.12	13.54	14.94	14.91
symb3master_13146	7.34	5.62	5.79	6.26
symb3master_13147	10.93	10.36	9.43	8.72
symb3master_13148	24.46	24.66	26.91	27.22
symb3master_13149	3.75	3.59	3.77	3.81
symb3master_13150	11.13	11.90	10.56	10.63
symb3master_13151	12.26	11.80	11.27	11.11
symb3master_13152	16.84	17.17	16.37	17.11
symb3master_13153	9.31	9.52	9.40	10.10
symb3master_13154	4.62	4.21	3.98	3.70
symb3master_13155	2.80	2.99	2.70	3.26
symb3master_13156	6.39	7.06	6.40	6.13
symb3master_13157	3.84	3.81	4.09	3.74
symb3master_13158	26.49	26.04	26.05	25.55
symb3master_13159	15.42	14.45	16.04	16.16
symb3master_13160	4.83	5.00	5.38	5.30
symb3master_13161	1.22	0.98	1.17	1.22
symb3master_13162	0.33	0.00	0.22	0.23
symb3master_13163	1.56	1.37	1.14	1.86
symb3master_13164	14.55	14.45	13.79	14.49
symb3master_13165	9.85	9.76	9.61	10.43
symb3master_13166	3.99	4.12	4.12	4.55
symb3master_13167	5.64	5.48	5.61	5.36
symb3master_13168	3.49	3.12	3.13	3.31
symb3master_13169	1.39	1.08	1.55	2.10
symb3master_13170	7.38	7.40	7.83	7.77
symb3master_13171	7.10	6.79	7.09	7.97
symb3master_13172	14.99	15.96	14.75	14.43
symb3master_13173	20.51	21.43	19.81	18.98
symb3master_13174	18.43	17.99	18.74	19.51
symb3master_13175	13.33	13.83	13.57	13.25
symb3master_13176	7.29	6.61	6.09	6.46
symb3master_13177	11.79	11.23	11.27	11.56
symb3master_13178	11.29	10.54	9.86	10.23
symb3master_13179	60.59	58.56	49.45	53.20
symb3master_13180	14.57	13.90	14.26	14.13
symb3master_13181	5.54	5.20	4.27	4.83
symb3master_13182	4.59	4.18	3.57	3.39
symb3master_13183	18.93	18.26	17.14	16.77
symb3master_13184	0.93	0.90	0.78	0.80
symb3master_13185	1.38	1.38	1.57	1.42
symb3master_13186	10.66	10.49	9.42	9.36
symb3master_13187	6.69	6.24	6.97	6.07
symb3master_13188	4.88	4.83	5.39	5.03
symb3master_13189	24.22	25.27	26.89	25.57
symb3master_13190	4.01	4.04	4.43	3.94
symb3master_13191	6.31	6.52	5.82	5.27
symb3master_13192	13.91	13.82	14.14	14.19
symb3master_13193	6.68	7.15	6.45	6.64
symb3master_13194	3.53	3.74	3.71	3.30
symb3master_13195	5.43	5.68	5.50	5.71
symb3master_13196	2.20	2.06	1.74	1.79
symb3master_13197	11.44	12.57	11.12	11.07
symb3master_13198	5.73	5.73	5.05	6.15
symb3master_13199	8.81	8.88	9.04	9.13
symb3master_13200	8.51	8.71	10.60	8.88
symb3master_13201	20.81	21.59	26.43	26.38
symb3master_13202	27.12	24.93	25.77	23.17
symb3master_13203	20.81	20.08	15.91	16.66
symb3master_13204	27.48	32.41	27.96	27.81
symb3master_13205	17.45	15.92	16.53	16.49
symb3master_13206	7.97	8.26	8.08	7.63
symb3master_13207	10.24	8.10	9.31	9.97
symb3master_13208	8.86	8.77	8.23	8.69
symb3master_13209	8.13	8.49	7.56	8.27
symb3master_13210	8.23	9.15	9.33	8.21
symb3master_13211	21.16	21.38	19.72	20.17
symb3master_13212	7.36	8.32	6.99	7.22
symb3master_13213	10.50	9.75	9.00	8.51
symb3master_13214	8.61	8.02	8.11	7.56
symb3master_13215	29.57	30.55	33.72	34.55
symb3master_13216	14.63	14.26	12.76	11.93
symb3master_13217	12.36	13.18	14.12	13.24
symb3master_13218	16.45	14.95	16.19	15.27
symb3master_13219	12.10	12.06	10.22	10.25
symb3master_13220	7.11	7.56	7.30	6.88
symb3master_13221	5.26	5.58	4.83	5.65
symb3master_13222	9.49	9.20	8.59	8.51
symb3master_13223	10.66	10.73	10.90	10.77
symb3master_13224	7.55	7.04	7.50	7.70
symb3master_13225	5.40	5.16	4.99	5.68
symb3master_13226	2.67	2.74	1.92	2.47
symb3master_13227	2.12	2.19	1.78	1.86
symb3master_13228	18.77	18.89	16.63	18.45
symb3master_13229	2.36	2.04	2.70	2.08
symb3master_13230	1.71	2.37	2.17	2.11
symb3master_13231	5.70	5.37	5.75	5.95
symb3master_13232	6.28	5.53	5.35	5.82
symb3master_13233	11.89	11.28	10.43	11.18
symb3master_13234	5.43	5.63	5.62	5.40
symb3master_13235	12.17	11.22	11.13	10.68
symb3master_13236	10.20	10.11	9.97	9.77
symb3master_13237	7.10	6.58	6.29	6.25
symb3master_13238	7.12	7.44	6.99	7.18
symb3master_13239	3.04	2.91	2.57	2.79
symb3master_13240	6.78	6.48	6.25	5.31
symb3master_13241	6.84	6.94	6.63	6.12
symb3master_13242	4.60	4.54	4.37	4.36
symb3master_13243	52.03	51.69	50.29	50.48
symb3master_13244	10.16	9.92	9.84	9.76
symb3master_13245	6.41	5.75	5.07	5.23
symb3master_13246	5.08	4.76	4.05	5.08
symb3master_13247	5.80	6.32	5.85	5.80
symb3master_13248	10.64	10.38	10.21	9.31
symb3master_13249	30.25	27.59	29.29	28.64
symb3master_13250	5.08	4.65	4.19	5.01
symb3master_13251	11.22	10.96	9.70	9.97
symb3master_13252	12.31	11.76	12.46	12.27
symb3master_13253	29.19	31.77	30.85	30.78
symb3master_13254	7.55	7.89	9.13	9.15
symb3master_13255	6.69	7.14	7.48	6.99
symb3master_13256	1.51	1.54	1.39	1.35
symb3master_13257	2.48	2.01	2.10	2.42
symb3master_13258	13.77	16.31	15.68	15.68
symb3master_13259	12.09	13.99	14.07	12.83
symb3master_13260	5.05	5.06	5.38	5.55
symb3master_13261	2.86	2.64	2.33	2.33
symb3master_13262	16.67	17.62	16.74	16.39
symb3master_13263	3.83	3.78	3.41	3.16
symb3master_13264	9.74	10.69	10.55	9.99
symb3master_13265	56.25	63.23	50.51	51.25
symb3master_13266	13.66	14.28	16.05	17.88
symb3master_13267	5.50	5.67	5.44	5.15
symb3master_13268	37.77	40.09	42.35	43.46
symb3master_13269	3.50	3.59	4.57	3.49
symb3master_13270	5.21	5.02	6.34	5.98
symb3master_13271	8.42	8.62	8.46	7.67
symb3master_13272	18.34	17.87	17.61	17.85
symb3master_13273	2.26	2.57	2.71	2.28
symb3master_13274	5.40	5.27	4.63	5.67
symb3master_13275	16.02	18.09	17.27	16.17
symb3master_13276	6.87	7.31	6.59	6.46
symb3master_13277	1.23	1.24	1.02	1.05
symb3master_13278	13.63	13.24	12.78	14.22
symb3master_13279	0.81	0.62	0.56	0.96
symb3master_13280	24.76	26.56	25.72	25.33
symb3master_13281	24.36	24.49	21.87	23.03
symb3master_13282	2.46	2.50	2.28	2.39
symb3master_13283	1.22	1.27	0.97	1.08
symb3master_13284	17.63	17.90	16.92	17.80
symb3master_13285	2.42	2.46	2.17	2.07
symb3master_13286	32.29	32.66	37.08	34.85
symb3master_13287	4.63	4.73	4.70	4.90
symb3master_13288	10.62	8.77	10.81	11.05
symb3master_13289	10.35	9.99	10.30	10.33
symb3master_13290	29.61	30.07	32.90	31.48
symb3master_13291	9.75	9.60	9.18	8.69
symb3master_13292	4.59	4.75	4.84	4.21
symb3master_13293	4.55	4.93	4.75	4.68
symb3master_13294	5.36	4.50	4.49	4.91
symb3master_13295	21.87	18.39	16.36	15.45
symb3master_13296	1.08	1.10	1.09	0.96
symb3master_13297	7.92	8.19	8.26	8.27
symb3master_13298	5.29	4.97	4.04	4.68
symb3master_13299	4.03	3.55	2.95	3.42
symb3master_13300	7.64	8.08	8.40	7.41
symb3master_13301	13.59	12.92	13.91	13.71
symb3master_13302	8.55	8.74	7.44	7.93
symb3master_13303	2.16	1.95	2.06	1.54
symb3master_13304	5.30	5.67	5.30	5.49
symb3master_13305	7.84	7.64	7.64	7.97
symb3master_13306	8.08	8.82	8.40	9.16
symb3master_13307	6.82	7.11	6.63	7.21
symb3master_13308	8.39	8.81	8.36	8.37
symb3master_13309	5.54	5.24	5.13	5.34
symb3master_13310	2.88	2.52	3.08	3.14
symb3master_13311	12.78	15.93	15.13	15.28
symb3master_13312	6.58	6.60	8.10	7.57
symb3master_13313	4.93	4.46	4.74	5.14
symb3master_13314	6.15	5.48	4.94	5.32
symb3master_13315	5.92	5.64	5.69	5.53
symb3master_13316	10.78	10.65	11.06	12.17
symb3master_13317	6.59	6.35	5.02	5.18
symb3master_13318	23.92	23.63	26.41	26.45
symb3master_13319	4.70	4.53	5.15	5.21
symb3master_13320	35.86	33.68	30.39	31.28
symb3master_13321	7.93	8.27	8.19	8.65
symb3master_13322	22.31	22.05	23.09	24.08
symb3master_13323	1.31	1.20	1.21	1.18
symb3master_13324	3.20	3.19	2.72	2.88
symb3master_13325	1.01	0.90	0.95	1.03
symb3master_13326	7.05	7.10	6.10	6.81
symb3master_13327	12.83	12.29	11.58	10.72
symb3master_13328	1.45	1.81	1.85	1.65
symb3master_13329	6.67	6.00	6.07	6.17
symb3master_13330	13.77	14.06	13.33	13.19
symb3master_13331	17.08	17.69	17.37	16.00
symb3master_13332	2.22	1.48	2.04	2.74
symb3master_13333	5.28	5.70	5.52	5.61
symb3master_13334	2.42	2.24	1.96	1.91
symb3master_13335	34.29	33.29	29.22	28.32
symb3master_13336	10.63	9.29	11.27	11.25
symb3master_13337	16.11	15.09	14.90	14.78
symb3master_13338	8.05	8.02	7.64	9.38
symb3master_13339	5.95	7.04	7.34	7.48
symb3master_13340	10.75	11.06	10.49	11.26
symb3master_13341	2.09	2.11	1.87	1.67
symb3master_13342	5.93	6.60	6.14	6.76
symb3master_13343	24.92	23.24	21.13	21.99
symb3master_13344	3.52	3.61	3.09	3.04
symb3master_13345	24.04	23.32	21.77	22.23
symb3master_13346	10.72	9.64	10.08	9.41
symb3master_13347	9.23	9.12	9.55	9.77
symb3master_13348	36.11	33.79	30.70	31.61
symb3master_13349	6.70	6.55	6.17	5.50
symb3master_13350	2.40	2.39	2.34	2.52
symb3master_13351	12.28	12.01	12.29	13.63
symb3master_13352	38.74	38.31	39.22	39.73
symb3master_13353	11.43	10.78	11.77	11.42
symb3master_13354	9.74	9.42	11.59	8.85
symb3master_13355	8.82	9.03	9.45	9.83
symb3master_13356	15.82	15.97	14.74	14.01
symb3master_13357	26.16	24.58	25.87	26.26
symb3master_13358	5.75	5.40	5.17	5.32
