Symbol	h24u0hetero	h24u10hetero	h24u100hetero	h24u500hetero
symb3master_47167	28.35	27.21	27.74	29.47
symb3master_47168	2.02	2.13	3.20	2.37
symb3master_47169	17.40	18.58	19.26	17.85
symb3master_47170	44.39	49.40	50.40	46.25
symb3master_47171	15.14	15.31	16.42	17.91
symb3master_47172	20.64	19.58	21.45	22.22
symb3master_47173	49.55	37.01	37.72	43.64
symb3master_47174	11.00	10.31	11.41	10.75
symb3master_47175	30.02	34.89	32.26	35.26
symb3master_47176	38.94	32.13	33.03	34.23
symb3master_47177	25.53	19.15	18.62	21.32
symb3master_47178	10.60	10.68	8.67	8.24
symb3master_47179	8.34	5.72	6.57	7.78
symb3master_47180	2.54	3.84	3.52	4.28
symb3master_47181	17.06	13.90	14.28	15.41
symb3master_47182	10.65	8.13	11.50	11.71
symb3master_47183	18.77	17.16	15.30	14.62
symb3master_47184	19.57	20.65	23.68	21.39
symb3master_47185	14.73	18.76	18.01	16.72
symb3master_47186	4.17	3.48	3.88	4.51
symb3master_47187	4.57	3.81	4.26	6.00
symb3master_47188	27.17	23.06	24.72	26.06
symb3master_47189	8.75	6.08	7.05	7.72
symb3master_47191	63.92	49.74	48.80	58.30
symb3master_47192	26.80	24.54	24.87	27.19
symb3master_47193	4.14	8.26	6.19	5.96
symb3master_47194	20.35	28.13	27.78	28.65
symb3master_47195	51.88	46.46	50.70	49.84
symb3master_47196	94.55	85.09	86.67	82.52
symb3master_47197	13.81	21.72	23.76	23.58
symb3master_47198	9.93	7.62	6.91	8.08
symb3master_47199	15.68	18.61	18.92	17.45
symb3master_47200	15.96	21.83	23.32	22.18
symb3master_47201	27.00	33.53	30.17	31.34
symb3master_47202	28.10	27.59	24.83	25.09
symb3master_47203	12.11	10.01	11.75	11.98
symb3master_47204	12.84	11.27	11.30	11.31
symb3master_47205	18.49	20.96	25.10	23.65
symb3master_47206	77.83	103.25	89.48	80.30
symb3master_47207	11.45	11.60	10.70	10.59
symb3master_47208	9.88	10.70	11.99	11.95
symb3master_47209	75.57	78.56	83.23	78.34
symb3master_47210	13.34	14.09	13.79	12.77
symb3master_47211	26.50	21.93	20.07	22.25
symb3master_47212	23.47	29.24	25.25	27.78
symb3master_47213	12.31	7.90	8.07	10.68
symb3master_47214	30.20	23.92	22.31	28.83
symb3master_47215	89.16	82.13	89.05	88.14
symb3master_47216	11.81	12.96	12.93	12.57
symb3master_47217	1.62	2.44	2.91	1.72
symb3master_47218	11.43	11.58	11.21	11.49
symb3master_47219	33.01	31.58	30.31	31.29
symb3master_47220	25.04	27.57	27.79	27.42
symb3master_47221	19.54	22.05	21.77	21.36
symb3master_47222	2.62	5.04	7.06	6.01
symb3master_47223	3.81	5.28	4.85	5.25
symb3master_47224	9.99	6.95	7.81	8.19
symb3master_47225	7.97	7.77	8.67	10.15
symb3master_47226	26.66	29.74	25.92	27.45
symb3master_47227	10.58	11.51	10.35	11.26
symb3master_47228	5.28	3.98	4.43	5.70
symb3master_47229	73.84	61.71	67.24	67.14
symb3master_47230	13.70	11.21	12.30	11.31
symb3master_47231	21.23	15.40	17.57	19.58
symb3master_47232	36.01	28.33	30.49	34.25
symb3master_47233	38.23	31.26	33.62	36.09
symb3master_47234	112.98	106.71	108.25	106.97
symb3master_47235	22.18	22.88	22.13	22.30
symb3master_47236	23.44	19.83	18.99	20.37
symb3master_47237	2.44	2.40	1.43	2.98
symb3master_47238	59.65	55.91	60.44	60.75
symb3master_47239	10.54	13.39	5.78	5.14
symb3master_47240	53.45	47.62	47.60	59.99
symb3master_47241	18.18	25.74	22.21	21.65
symb3master_47242	14.27	14.23	12.66	12.70
symb3master_47243	8.38	8.24	9.44	10.92
symb3master_47244	68.50	57.27	61.39	62.54
symb3master_47245	41.38	34.67	35.33	36.95
symb3master_47246	6.64	8.91	6.39	6.39
symb3master_47247	16.52	19.55	22.97	26.04
symb3master_47248	4.70	8.64	8.63	7.42
symb3master_47249	9.82	3.75	5.68	5.60
symb3master_47250	30.36	28.04	29.47	27.98
symb3master_47251	8.42	5.97	7.90	7.93
symb3master_47252	12.60	12.08	13.99	12.56
symb3master_47253	114.69	141.95	153.74	122.08
symb3master_47254	22.46	23.00	23.27	23.78
symb3master_47255	18.49	15.29	16.60	14.75
symb3master_47256	37.80	45.01	41.67	40.71
symb3master_47257	10.83	9.50	11.10	12.93
symb3master_47258	9.49	12.29	13.00	10.32
symb3master_47259	9.23	7.03	7.50	7.14
symb3master_47260	53.31	40.97	45.03	42.58
symb3master_47261	14.63	16.31	14.13	12.19
symb3master_47262	8.03	11.99	7.95	9.90
symb3master_47263	15.40	20.63	17.47	16.26
symb3master_47264	7.91	6.84	7.05	7.65
symb3master_47265	25.88	26.97	26.71	26.31
symb3master_47266	8.94	6.21	5.86	7.78
symb3master_47267	23.00	29.04	29.25	27.12
symb3master_47268	23.89	20.26	21.94	24.35
symb3master_47269	22.71	18.96	17.25	19.04
symb3master_47270	5.60	5.43	5.56	7.00
symb3master_47271	20.53	20.35	21.36	21.56
symb3master_47273	18.49	13.09	15.46	16.47
symb3master_47274	15.37	15.09	15.35	15.61
symb3master_47275	33.29	23.12	28.34	30.60
symb3master_47276	10.41	11.32	11.15	9.88
symb3master_47277	9.05	9.99	9.53	9.25
symb3master_47278	28.18	24.58	25.80	28.20
symb3master_47279	23.55	22.81	23.71	23.99
symb3master_47280	14.09	11.35	13.24	13.29
symb3master_47281	11.59	8.81	10.86	13.29
symb3master_47282	50.96	41.63	39.59	37.69
symb3master_47283	12.77	10.35	13.36	13.02
symb3master_47284	18.61	17.12	18.15	19.29
symb3master_47285	3.50	2.78	2.71	3.26
symb3master_47286	0.71	0.65	0.89	0.23
symb3master_47287	20.12	22.84	26.31	24.65
symb3master_47288	11.70	13.91	14.02	13.01
symb3master_47289	17.76	15.30	14.31	14.32
symb3master_47290	11.33	8.57	10.21	12.81
symb3master_47291	22.15	16.71	17.67	20.89
symb3master_47292	6.04	5.68	6.55	6.24
symb3master_47293	21.36	27.26	24.75	20.79
symb3master_47294	17.03	16.59	16.49	17.26
symb3master_47295	13.67	11.38	11.76	11.95
symb3master_47296	14.50	19.55	19.83	15.25
symb3master_47297	11.79	8.96	9.14	9.71
symb3master_47298	39.46	50.57	47.64	40.30
symb3master_47299	20.59	20.71	19.72	21.60
symb3master_47300	6.07	5.75	6.13	6.80
symb3master_47301	45.31	49.02	52.30	48.31
symb3master_47302	10.25	11.70	12.95	11.58
symb3master_47303	26.72	32.54	28.55	25.92
symb3master_47304	9.54	7.35	6.53	9.25
symb3master_47305	10.16	11.71	10.17	12.51
symb3master_47306	14.77	17.83	17.97	20.73
symb3master_47307	10.27	11.37	11.86	12.86
symb3master_47308	14.01	11.48	12.33	12.73
symb3master_47309	30.24	27.76	25.68	24.69
symb3master_47310	4.33	4.59	5.25	5.15
symb3master_47311	13.98	12.92	12.77	14.99
symb3master_47312	12.02	14.73	16.36	13.40
symb3master_47313	8.30	7.68	9.21	8.29
symb3master_47314	32.71	38.31	37.38	34.77
symb3master_47315	13.06	11.49	11.60	12.32
symb3master_47316	13.04	12.01	12.49	14.19
symb3master_47317	22.99	21.70	22.34	22.46
symb3master_47318	13.55	12.69	12.05	11.52
symb3master_47319	29.11	27.39	31.46	27.88
symb3master_47320	5.96	5.40	5.35	6.66
symb3master_47321	83.40	95.42	97.51	89.76
symb3master_47322	14.55	15.84	15.95	15.72
symb3master_47323	27.42	18.24	18.44	22.67
symb3master_47324	20.17	23.60	23.92	24.81
symb3master_47325	15.32	17.67	15.74	14.32
symb3master_47326	30.57	30.11	31.65	33.41
symb3master_47327	40.91	42.35	40.62	34.30
symb3master_47328	27.13	26.28	24.37	27.61
symb3master_47329	39.45	33.66	37.17	45.10
symb3master_47330	26.40	23.66	25.66	22.00
symb3master_47331	10.54	9.37	9.66	10.51
symb3master_47332	30.47	32.61	31.54	32.96
symb3master_47333	28.02	27.31	26.35	25.46
symb3master_47334	6.88	11.44	11.80	9.75
symb3master_47335	27.09	34.96	37.79	31.19
symb3master_47336	67.82	58.48	62.62	62.01
symb3master_47337	58.35	64.04	69.01	62.30
symb3master_47338	14.46	18.50	17.74	16.13
symb3master_47339	14.17	10.96	10.84	12.82
symb3master_47340	18.19	19.33	17.98	18.52
symb3master_47341	12.57	14.31	12.71	12.97
symb3master_47342	17.89	17.77	18.11	16.70
symb3master_47343	14.66	16.09	17.08	16.45
symb3master_47344	49.26	53.23	52.13	60.22
symb3master_47345	15.69	15.06	13.53	13.81
symb3master_47346	48.94	48.63	56.87	54.54
symb3master_47347	21.31	22.09	23.18	24.55
symb3master_47348	38.22	32.88	32.97	41.98
symb3master_47349	16.50	22.05	20.24	17.60
symb3master_47350	73.91	100.50	97.25	78.76
symb3master_47351	20.99	18.33	22.22	21.51
symb3master_47352	11.44	12.02	14.84	12.99
symb3master_47353	24.42	19.39	24.91	25.33
symb3master_47354	34.87	44.92	41.18	34.08
symb3master_47355	18.46	21.77	23.20	23.86
symb3master_47356	2.39	1.78	2.30	3.30
symb3master_47357	19.34	20.09	20.40	20.40
symb3master_47358	13.10	15.05	17.34	14.84
symb3master_47359	34.57	48.29	47.25	40.64
symb3master_47360	10.68	8.48	8.70	9.69
symb3master_47361	21.67	16.99	19.16	19.23
symb3master_47362	1.61	1.06	1.21	1.52
symb3master_47363	2.31	1.26	2.08	1.13
symb3master_47364	9.20	10.54	9.24	9.11
symb3master_47365	16.77	14.14	14.39	15.28
symb3master_47366	66.75	55.49	57.65	63.84
symb3master_47367	8.14	7.11	7.19	7.17
symb3master_47368	38.76	35.58	39.04	36.53
symb3master_47369	19.98	22.43	20.29	16.75
symb3master_47370	24.49	21.39	21.68	24.33
symb3master_47371	11.10	12.01	11.72	13.24
symb3master_47372	32.64	35.53	33.62	34.27
symb3master_47373	6.42	4.86	5.17	5.23
symb3master_47374	37.87	42.86	41.34	38.88
symb3master_47375	23.35	22.31	21.90	24.55
symb3master_47376	10.96	8.39	9.09	11.26
symb3master_47377	5.71	6.24	7.51	7.23
symb3master_47378	19.59	19.91	22.10	19.83
symb3master_47379	20.70	17.73	18.25	19.34
symb3master_47380	3.39	2.96	2.84	3.56
symb3master_47381	32.65	33.63	33.68	37.58
symb3master_47382	20.78	26.32	24.22	22.17
symb3master_47383	156.60	190.01	187.30	153.77
symb3master_47384	0.45	0.49	0.18	0.44
symb3master_47385	32.79	43.59	42.20	33.10
symb3master_47386	48.11	49.46	42.68	38.65
symb3master_47387	10.94	12.75	12.66	11.74
symb3master_47388	0.00	0.65	0.27	0.17
symb3master_47389	33.76	28.01	23.60	27.73
symb3master_47390	8.96	12.50	12.77	11.90
symb3master_47391	9.69	7.92	12.41	13.70
symb3master_47392	5.23	5.16	5.88	5.82
symb3master_47393	11.32	8.05	6.82	7.30
symb3master_47394	12.60	14.44	13.37	12.10
symb3master_47395	15.35	21.44	24.20	18.48
symb3master_47396	21.18	17.38	16.86	21.28
symb3master_47397	29.04	31.15	26.38	29.94
symb3master_47398	634.70	514.98	562.53	635.62
symb3master_47399	20.10	23.13	21.07	21.68
symb3master_47400	8.11	8.12	10.26	8.71
symb3master_47401	9.01	6.25	7.32	8.49
symb3master_47402	12.42	10.93	12.30	13.47
symb3master_47403	18.77	16.03	15.67	20.05
symb3master_47404	18.94	23.96	22.54	21.61
symb3master_47405	6.62	7.49	6.85	7.32
symb3master_47406	17.27	12.77	13.94	16.94
symb3master_47407	17.47	10.79	12.92	14.38
symb3master_47408	26.55	19.59	23.48	27.39
symb3master_47409	10.14	12.46	12.90	11.50
symb3master_47410	9.36	9.66	8.97	8.68
symb3master_47411	23.81	20.39	20.78	22.57
symb3master_47412	66.17	64.44	70.23	63.43
symb3master_47413	3.80	4.65	4.15	3.96
symb3master_47414	25.30	25.54	27.48	26.71
symb3master_47415	6.50	8.08	8.85	8.16
symb3master_47416	13.20	17.39	12.88	9.83
symb3master_47417	3.86	3.17	3.64	4.00
symb3master_47418	27.47	27.09	25.00	25.30
symb3master_47419	9.04	8.50	9.19	8.46
symb3master_47420	6.62	5.92	5.77	6.81
symb3master_47421	6.92	5.38	6.42	6.48
symb3master_47422	13.86	15.37	13.19	12.22
symb3master_47423	14.22	12.69	9.96	8.68
symb3master_47424	7.10	6.54	6.33	6.16
symb3master_47425	13.99	15.92	16.07	14.67
symb3master_47426	11.39	9.67	8.60	9.49
symb3master_47427	9.99	11.05	9.72	10.09
symb3master_47428	1.04	0.99	1.93	1.19
symb3master_47429	19.60	14.17	14.54	17.72
symb3master_47430	10.15	6.19	7.52	8.59
symb3master_47431	5.13	4.31	4.03	5.35
symb3master_47432	0.14	0.67	1.51	1.75
symb3master_47433	62.17	64.96	65.03	62.26
symb3master_47434	35.92	43.17	41.71	41.06
symb3master_47435	3.00	2.49	2.64	2.96
symb3master_47436	20.80	26.45	22.32	22.35
symb3master_47437	46.40	38.66	37.19	42.11
symb3master_47438	7.78	8.10	9.30	8.50
symb3master_47439	37.62	53.73	56.28	52.85
symb3master_47440	25.78	25.97	23.80	26.21
symb3master_47441	26.43	33.68	31.35	29.68
symb3master_47442	15.77	19.51	20.79	18.91
symb3master_47443	15.30	12.54	12.61	13.43
symb3master_47444	20.02	19.43	20.08	18.91
symb3master_47445	22.14	24.59	25.13	24.48
symb3master_47446	9.88	9.00	9.87	10.69
symb3master_47447	5.75	4.21	4.22	5.20
symb3master_47448	18.66	17.48	17.06	17.87
symb3master_47449	30.41	27.64	23.65	20.56
symb3master_47450	438.16	428.72	473.02	450.62
symb3master_47451	17.57	21.04	17.82	19.09
symb3master_47452	18.49	13.54	15.86	16.95
symb3master_47453	36.04	36.45	37.72	37.93
symb3master_47454	18.46	18.82	19.01	20.08
symb3master_47455	19.19	19.97	21.50	25.69
symb3master_47456	22.21	21.90	20.16	21.47
symb3master_47457	0.83	0.49	0.89	0.56
symb3master_47458	12.37	13.08	13.22	12.11
symb3master_47459	10.49	13.98	13.47	11.39
symb3master_47460	18.77	15.99	14.96	16.19
symb3master_47461	23.26	14.93	15.66	21.13
symb3master_47462	17.65	15.68	12.81	14.00
symb3master_47463	21.20	14.64	14.89	19.89
symb3master_47464	33.59	30.13	28.47	30.05
symb3master_47465	16.23	13.15	13.49	14.51
symb3master_47466	41.41	36.16	35.96	41.09
symb3master_47467	9.45	9.07	8.07	7.90
symb3master_47468	10.02	10.67	11.86	11.08
symb3master_47469	19.61	24.33	23.04	20.52
symb3master_47470	30.28	22.35	25.17	25.30
symb3master_47471	26.83	30.18	28.76	27.91
symb3master_47472	19.22	21.89	19.96	19.24
symb3master_47473	23.86	23.52	21.28	21.95
symb3master_47474	20.43	16.33	16.57	17.65
symb3master_47475	15.46	14.08	13.99	15.50
symb3master_47476	35.58	39.59	32.23	35.73
symb3master_47477	27.27	35.50	32.16	28.30
symb3master_47478	67.29	57.81	66.16	64.06
symb3master_47479	23.73	32.75	33.71	32.31
symb3master_47480	50.27	56.82	64.62	54.01
symb3master_47481	3.33	2.37	2.65	2.73
symb3master_47482	10.66	16.67	16.75	16.01
symb3master_47483	26.59	28.77	26.45	27.50
symb3master_47484	54.39	47.30	48.05	44.54
symb3master_47485	9.90	12.39	14.36	14.54
symb3master_47486	17.06	14.83	14.09	14.42
symb3master_47487	24.60	28.46	28.58	24.31
symb3master_47488	15.79	12.97	12.11	12.69
symb3master_47489	11.78	12.44	14.81	16.03
symb3master_47490	15.51	16.96	20.94	21.11
symb3master_47491	15.51	16.53	19.14	18.48
symb3master_47492	71.03	89.16	88.99	73.55
symb3master_47493	13.65	12.31	14.20	13.59
symb3master_47494	15.58	17.70	16.53	17.88
symb3master_47495	19.89	17.88	17.56	18.22
symb3master_47496	12.26	9.40	8.90	10.30
symb3master_47497	34.61	30.26	28.59	32.44
symb3master_47498	3.52	5.63	5.10	4.81
symb3master_47499	47.72	52.47	57.09	54.82
symb3master_47500	26.15	22.88	24.56	22.26
symb3master_47501	3.39	2.66	2.56	2.24
symb3master_47502	5.85	5.36	6.51	6.64
symb3master_47503	31.42	25.61	24.73	24.12
symb3master_47504	64.21	65.11	67.74	61.41
symb3master_47505	19.94	15.68	15.94	16.78
symb3master_47506	17.88	15.11	15.05	16.23
symb3master_47507	22.61	16.78	15.51	18.04
symb3master_47508	15.55	20.25	20.79	18.80
symb3master_47509	0.89	1.36	1.41	1.67
symb3master_47510	12.22	15.98	15.70	15.14
symb3master_47511	8.31	7.07	5.86	7.42
symb3master_47512	6.01	4.58	5.59	5.13
symb3master_47513	50.40	48.37	49.90	51.92
symb3master_47514	7.34	6.61	7.29	7.41
symb3master_47515	41.24	34.79	32.50	38.47
symb3master_47516	39.05	49.18	45.02	35.09
symb3master_47517	8.57	7.83	6.75	7.90
symb3master_47518	20.36	26.17	26.74	25.24
symb3master_47519	24.10	26.77	25.78	26.76
symb3master_47520	17.19	13.19	15.43	15.82
symb3master_47521	58.35	69.29	68.74	62.70
symb3master_47522	9.53	11.25	12.72	11.32
symb3master_47523	5.99	3.10	4.77	6.31
symb3master_47524	5.95	5.67	5.68	6.27
symb3master_47525	15.35	13.50	14.61	15.70
symb3master_47526	6.29	5.56	5.78	6.04
symb3master_47527	13.72	10.29	10.56	11.92
symb3master_47528	7.36	6.35	6.31	7.05
symb3master_47529	45.75	50.25	47.92	45.40
symb3master_47530	73.22	73.38	76.98	77.43
symb3master_47531	30.04	36.58	41.69	35.90
symb3master_47532	4.95	4.74	3.85	4.14
symb3master_47533	6.32	8.59	8.99	8.98
symb3master_47534	18.74	23.79	21.53	19.81
symb3master_47535	50.60	47.72	51.70	46.78
symb3master_47536	35.95	39.36	37.82	41.78
symb3master_47537	7.83	7.80	6.89	8.61
symb3master_47538	15.79	14.57	15.66	15.15
symb3master_47539	23.07	23.99	24.10	24.69
symb3master_47540	30.81	20.91	22.31	25.35
symb3master_47541	8.74	3.81	7.05	6.60
symb3master_47542	11.24	11.91	11.25	10.48
symb3master_47543	10.87	10.60	11.81	13.11
symb3master_47544	17.01	21.12	21.05	19.99
symb3master_47545	4.89	3.20	3.71	3.78
symb3master_47546	110.57	110.57	108.58	113.16
symb3master_47547	15.67	14.18	14.07	14.32
symb3master_47548	5.01	3.63	2.85	3.91
symb3master_47549	47.37	40.07	40.33	45.68
symb3master_47550	44.29	45.60	42.78	32.73
symb3master_47551	14.29	11.49	14.54	17.01
symb3master_47552	12.41	15.63	15.69	15.29
symb3master_47553	21.32	20.51	21.62	25.02
symb3master_47554	28.57	38.76	33.51	22.69
symb3master_47555	101.66	101.59	91.02	88.62
symb3master_47556	19.58	13.07	14.53	16.08
symb3master_47557	13.71	14.83	12.32	11.71
symb3master_47558	26.35	37.62	39.28	36.13
symb3master_47559	22.92	27.00	25.47	24.48
symb3master_47560	7.98	6.35	5.54	6.58
symb3master_47561	10.72	13.34	13.77	12.87
symb3master_47562	19.66	14.63	14.79	17.67
symb3master_47563	16.52	17.42	20.09	20.83
symb3master_47564	3.24	6.06	3.83	3.01
symb3master_47565	16.14	12.51	11.78	12.57
symb3master_47566	17.10	14.34	14.40	15.43
symb3master_47567	14.61	12.54	13.80	16.63
symb3master_47568	23.74	19.47	18.13	20.57
symb3master_47569	3.77	4.89	2.66	3.33
symb3master_47570	13.13	14.18	14.40	13.43
symb3master_47571	71.38	59.38	61.52	67.02
symb3master_47572	14.92	11.18	11.69	14.60
symb3master_47573	20.93	15.53	18.46	19.24
symb3master_47574	28.33	25.75	26.47	27.80
symb3master_47575	15.72	17.83	15.69	14.67
symb3master_47576	25.04	27.66	23.48	21.86
symb3master_47577	8.83	4.93	5.47	7.50
symb3master_47578	3.90	3.68	4.27	4.99
symb3master_47579	11.58	14.37	13.97	12.46
symb3master_47580	14.76	19.80	18.60	18.61
symb3master_47581	15.68	19.24	28.72	24.72
symb3master_47582	0.35	0.10	0.28	0.43
symb3master_47583	6.42	5.97	5.52	6.54
symb3master_47584	6.19	6.05	7.12	6.78
symb3master_47585	44.99	25.56	27.18	33.74
symb3master_47586	21.85	24.54	22.19	22.49
symb3master_47587	4.92	5.70	7.21	7.02
symb3master_47588	8.64	10.25	8.90	8.36
symb3master_47589	11.74	9.06	11.45	10.98
symb3master_47590	34.24	29.85	29.73	27.03
symb3master_47591	12.92	14.15	15.09	12.82
symb3master_47592	10.87	7.76	7.21	8.94
symb3master_47593	12.81	9.52	9.97	8.74
symb3master_47594	48.03	40.40	48.37	57.47
symb3master_47595	31.30	28.05	26.19	26.53
symb3master_47596	0.88	1.43	1.60	1.89
symb3master_47597	26.06	33.28	35.09	33.48
symb3master_47598	17.39	21.99	22.32	21.79
symb3master_47599	26.64	29.55	30.88	28.38
symb3master_47600	17.47	13.11	12.82	13.21
symb3master_47601	11.77	16.67	15.99	14.93
symb3master_47602	15.28	16.07	14.96	13.72
symb3master_47603	18.06	20.12	19.08	19.68
symb3master_47604	20.04	23.94	25.71	23.03
symb3master_47605	6.36	6.79	5.68	5.90
symb3master_47606	3.48	3.35	3.84	3.43
symb3master_47607	23.35	22.68	23.37	25.57
symb3master_47608	19.90	21.43	21.35	20.86
symb3master_47609	14.01	14.30	16.55	18.05
symb3master_47610	15.19	15.54	16.10	15.93
symb3master_47611	7.00	9.23	8.18	7.42
symb3master_47612	57.01	50.21	54.05	56.56
symb3master_47613	22.31	26.97	27.80	23.80
symb3master_47614	9.94	7.35	8.23	8.14
symb3master_47615	9.17	6.29	6.52	8.02
symb3master_47616	16.82	15.81	16.26	15.80
symb3master_47617	48.77	49.51	46.99	41.01
symb3master_47618	17.79	17.55	19.22	18.75
symb3master_47619	15.90	17.53	15.87	16.09
symb3master_47620	20.63	23.28	21.56	22.72
symb3master_47621	53.35	58.52	58.25	53.72
symb3master_47622	23.64	20.91	22.80	22.13
symb3master_47623	30.34	25.43	23.10	26.91
symb3master_47624	3.49	4.28	5.58	6.95
symb3master_47625	22.43	27.93	26.87	25.38
symb3master_47626	5.09	4.22	4.50	6.33
symb3master_47627	18.01	15.67	15.78	16.83
symb3master_47628	14.95	18.51	17.62	15.80
symb3master_47629	27.75	30.95	30.71	29.47
symb3master_47630	12.67	19.24	18.27	16.60
symb3master_47631	39.82	55.21	51.87	42.85
symb3master_47632	18.09	30.05	24.88	22.92
symb3master_47633	10.02	11.22	14.84	12.91
symb3master_47634	9.03	9.37	9.92	8.77
symb3master_47635	13.17	11.66	11.93	13.05
symb3master_47636	26.80	27.05	27.90	20.94
symb3master_47637	45.67	38.04	40.72	41.39
symb3master_47638	19.77	24.66	23.60	21.22
symb3master_47639	36.14	33.18	32.71	36.64
symb3master_47640	22.76	27.64	25.62	26.73
symb3master_47641	17.60	18.46	17.10	18.48
symb3master_47642	35.62	34.23	34.38	29.46
symb3master_47643	6.78	14.58	13.20	10.55
symb3master_47644	13.28	17.24	18.42	15.61
symb3master_47645	12.22	10.79	11.68	12.37
symb3master_47646	14.57	11.77	11.75	13.96
symb3master_47647	12.61	13.08	13.59	12.89
symb3master_47648	4.54	3.57	3.69	4.35
symb3master_47649	25.47	18.84	15.91	17.77
symb3master_47650	13.52	10.62	12.15	12.26
symb3master_47651	6.57	6.99	7.31	6.56
symb3master_47652	29.12	25.37	25.96	27.85
symb3master_47653	31.67	47.19	50.77	38.27
symb3master_47654	5.01	4.15	6.05	5.45
symb3master_47655	11.89	12.86	13.00	12.08
symb3master_47656	11.55	13.91	11.16	12.07
symb3master_47657	9.93	11.87	12.73	10.91
symb3master_47658	4.48	2.93	4.43	6.37
symb3master_47659	26.89	22.25	19.99	22.89
symb3master_47660	8.99	9.88	9.72	8.68
symb3master_47661	15.11	16.28	16.97	16.21
symb3master_47662	15.68	19.22	18.45	17.66
symb3master_47663	7.75	8.05	7.14	7.05
symb3master_47664	10.81	10.57	11.63	10.60
symb3master_47665	30.43	30.36	31.44	30.65
symb3master_47666	24.29	21.02	23.93	22.89
symb3master_47667	17.71	18.40	20.16	18.93
symb3master_47668	12.22	12.16	11.35	11.50
symb3master_47669	8.58	8.41	9.70	10.42
symb3master_47670	44.23	47.26	50.73	50.26
symb3master_47671	18.19	17.85	16.90	18.00
symb3master_47672	3.41	2.57	2.55	3.44
symb3master_47673	23.77	20.26	24.34	31.12
symb3master_47674	10.28	10.90	9.57	11.29
symb3master_47675	19.37	17.24	19.85	18.39
symb3master_47676	15.64	16.70	17.23	17.54
symb3master_47677	7.50	10.17	11.62	13.12
symb3master_47678	7.39	6.42	6.43	7.14
