Symbol	h1u0auto	h1u10auto	h1u100auto	h1u500auto
symb3master_18291	7.67	8.15	9.11	7.81
symb3master_18292	5.69	6.21	6.08	4.66
symb3master_18293	4.98	6.18	5.48	6.02
symb3master_18294	10.99	12.68	11.86	12.87
symb3master_18295	23.40	21.52	18.29	17.91
symb3master_18296	22.20	22.07	21.56	21.37
symb3master_18297	5.84	6.51	7.31	6.95
symb3master_18298	10.63	8.39	11.05	10.12
symb3master_18299	9.12	8.05	8.34	8.06
symb3master_18300	18.23	20.74	20.70	18.08
symb3master_18301	3.36	2.77	3.24	2.65
symb3master_18302	1.13	1.19	0.58	0.84
symb3master_18303	11.49	10.28	10.43	10.40
symb3master_18304	6.17	6.97	6.96	7.26
symb3master_18305	2.00	1.90	1.77	1.76
symb3master_18306	14.53	16.61	16.27	16.02
symb3master_18307	13.65	14.59	11.85	15.51
symb3master_18308	11.18	9.69	7.37	7.36
symb3master_18309	12.28	12.11	16.13	15.20
symb3master_18310	28.71	25.19	23.98	21.03
symb3master_18311	2.62	2.75	2.46	2.04
symb3master_18312	2.42	2.59	2.07	2.97
symb3master_18313	12.77	12.86	12.77	13.06
symb3master_18314	9.97	9.49	10.21	10.24
symb3master_18315	7.78	8.57	9.15	8.69
symb3master_18316	4.03	3.82	4.13	4.06
symb3master_18317	6.23	7.30	7.21	7.07
symb3master_18318	7.62	4.19	4.10	2.81
symb3master_18319	2.19	1.83	2.45	2.66
symb3master_18320	3.65	4.38	4.52	4.06
symb3master_18321	16.09	16.78	15.73	18.87
symb3master_18322	2.90	2.94	3.05	3.11
symb3master_18323	4.33	4.40	5.08	5.10
symb3master_18324	13.31	13.16	13.73	13.77
symb3master_18325	6.64	9.33	9.65	6.43
symb3master_18326	9.61	11.00	11.42	10.71
symb3master_18327	4.85	5.08	4.99	4.53
symb3master_18328	4.18	4.37	3.99	3.80
symb3master_18329	0.00	0.08	0.09	0.29
symb3master_18330	3.55	3.08	3.01	3.82
symb3master_18331	16.36	17.82	17.50	18.52
symb3master_18332	11.53	14.07	13.76	13.58
symb3master_18333	3.50	3.92	3.90	3.41
symb3master_18334	11.07	12.71	12.59	13.58
symb3master_18335	31.44	32.16	32.30	23.78
symb3master_18336	7.96	7.89	8.17	7.44
symb3master_18337	26.44	21.40	19.90	18.78
symb3master_18338	5.63	6.04	5.85	5.90
symb3master_18339	1.07	1.12	1.15	1.00
symb3master_18340	7.63	6.25	7.08	5.85
symb3master_18341	9.13	10.32	10.13	9.99
symb3master_18342	1.58	2.13	1.81	1.80
symb3master_18343	7.11	5.67	6.36	5.29
symb3master_18344	8.10	7.61	8.39	7.57
symb3master_18345	2.78	3.14	3.14	3.01
symb3master_18346	7.37	7.99	8.50	8.63
symb3master_18347	1.48	1.62	1.42	1.50
symb3master_18348	8.16	8.99	8.86	9.67
symb3master_18349	15.37	13.91	14.41	12.90
symb3master_18350	3.27	3.61	3.62	3.91
symb3master_18351	4.56	4.89	5.32	4.54
symb3master_18352	5.41	5.74	5.77	5.52
symb3master_18353	10.82	11.17	10.96	11.93
symb3master_18354	1.81	1.68	1.81	1.10
symb3master_18355	5.00	4.92	5.95	5.11
symb3master_18356	10.66	11.47	11.77	11.44
symb3master_18357	10.22	10.15	9.81	11.37
symb3master_18358	15.63	16.53	17.57	17.66
symb3master_18359	9.40	9.82	8.98	10.09
symb3master_18360	0.45	0.68	0.45	0.48
symb3master_18361	13.39	11.79	11.18	8.86
symb3master_18362	5.08	5.36	4.63	5.00
symb3master_18363	7.87	8.84	5.92	6.90
symb3master_18364	9.12	7.71	7.25	7.18
symb3master_18365	6.60	6.35	5.54	4.57
symb3master_18366	7.41	7.90	7.30	6.53
symb3master_18367	0.14	0.19	0.04	0.27
symb3master_18368	0.46	0.51	0.61	0.75
symb3master_18369	8.42	7.72	8.00	7.76
symb3master_18370	4.41	3.93	4.02	3.15
symb3master_18371	5.79	5.80	6.23	6.57
symb3master_18372	3.44	2.79	3.64	2.87
symb3master_18373	9.83	8.30	8.50	7.27
symb3master_18374	9.46	10.41	9.91	10.45
symb3master_18375	2.64	3.93	3.16	3.16
symb3master_18376	6.44	5.63	5.89	4.68
symb3master_18377	14.60	15.31	15.97	15.03
symb3master_18378	0.18	0.00	0.00	0.00
symb3master_18379	16.93	15.89	17.31	15.42
symb3master_18380	1.90	1.80	1.97	1.97
symb3master_18381	10.72	10.98	10.75	11.34
symb3master_18382	3.61	3.83	3.88	3.29
symb3master_18383	5.97	6.39	7.67	4.21
symb3master_18384	22.39	23.09	24.00	23.74
symb3master_18385	9.51	10.24	9.71	8.36
symb3master_18386	1.72	1.53	1.61	1.35
symb3master_18387	1.54	1.41	1.29	1.51
symb3master_18388	4.24	3.43	2.71	2.30
symb3master_18389	15.61	15.78	15.12	12.52
symb3master_18390	5.21	5.37	5.05	5.83
symb3master_18391	14.31	10.74	11.97	12.88
symb3master_18392	15.58	16.43	16.44	19.49
symb3master_18393	8.93	8.53	10.34	9.49
symb3master_18394	9.10	9.49	9.68	9.50
symb3master_18395	4.74	5.32	6.20	3.84
symb3master_18396	1.83	2.11	2.14	2.09
symb3master_18397	10.37	6.71	7.71	5.04
symb3master_18398	5.63	5.01	5.21	5.44
symb3master_18399	15.29	13.07	13.97	13.83
symb3master_18400	13.54	14.11	13.75	12.03
symb3master_18401	2.11	2.64	2.49	2.38
symb3master_18402	11.68	10.59	10.40	10.37
symb3master_18403	15.23	15.08	14.68	13.95
symb3master_18404	14.34	12.67	11.52	11.17
symb3master_18405	1.19	0.61	1.09	0.95
symb3master_18406	21.30	23.13	23.87	25.39
symb3master_18407	1.94	2.22	2.04	1.68
symb3master_18408	0.81	0.89	1.01	0.67
symb3master_18409	26.62	22.44	22.84	18.75
symb3master_18410	6.53	5.41	5.94	4.48
symb3master_18411	12.28	8.61	8.89	8.82
symb3master_18412	3.78	3.96	3.63	4.16
symb3master_18413	3.76	4.23	4.87	3.69
symb3master_18414	5.03	3.71	4.46	3.77
symb3master_18415	2.42	2.65	2.64	2.47
symb3master_18416	20.79	19.03	17.39	15.35
symb3master_18417	2.22	2.28	2.02	1.70
symb3master_18418	4.22	5.68	5.00	4.99
symb3master_18419	1.40	1.05	1.24	1.59
symb3master_18420	3.45	3.95	3.50	2.59
symb3master_18421	4.25	4.06	4.86	3.86
symb3master_18422	8.45	8.50	8.42	7.80
symb3master_18423	17.55	20.80	18.94	17.20
symb3master_18424	0.80	0.65	0.44	0.97
symb3master_18425	1.90	2.35	2.41	2.26
symb3master_18426	0.78	1.15	1.31	1.08
symb3master_18427	13.03	11.68	10.52	9.57
symb3master_18428	7.05	5.57	4.90	4.82
symb3master_18429	2.70	3.01	3.14	2.63
symb3master_18430	4.14	3.57	4.07	3.54
symb3master_18431	2.52	2.27	2.45	1.75
symb3master_18432	4.06	4.31	4.33	4.14
symb3master_18433	7.22	6.85	7.65	7.03
symb3master_18434	1.42	1.41	1.54	1.34
symb3master_18435	19.60	17.86	18.48	18.24
symb3master_18436	6.80	7.76	6.12	6.07
symb3master_18437	10.18	11.17	11.62	9.55
symb3master_18438	4.57	4.25	5.01	4.51
symb3master_18439	0.06	0.06	0.07	0.27
symb3master_18440	15.31	14.79	15.26	13.98
symb3master_18441	2.93	2.88	2.74	2.84
symb3master_18442	14.69	17.11	16.80	15.22
symb3master_18443	1.93	1.71	1.87	1.33
symb3master_18444	10.04	11.05	11.37	12.62
symb3master_18445	10.99	11.06	11.63	11.06
symb3master_18446	0.44	0.20	0.47	0.33
symb3master_18447	0.29	0.16	0.26	0.25
symb3master_18448	9.12	8.69	8.55	8.39
symb3master_18449	7.43	8.41	8.41	7.89
symb3master_18450	10.81	11.95	11.82	12.60
symb3master_18451	6.02	5.83	5.52	6.05
symb3master_18452	2.13	1.77	1.79	2.10
symb3master_18453	3.29	3.45	3.59	3.03
symb3master_18454	11.41	9.84	10.16	9.23
symb3master_18455	1.43	1.59	1.43	1.32
symb3master_18456	3.55	4.35	4.39	4.18
symb3master_18457	1.22	1.40	1.24	1.17
symb3master_18458	8.40	9.68	9.44	8.67
symb3master_18459	17.10	19.94	20.37	20.03
symb3master_18460	5.76	5.24	4.62	4.29
symb3master_18461	9.68	10.42	10.75	9.76
symb3master_18462	0.59	0.63	0.72	0.44
symb3master_18463	13.06	14.78	13.68	13.22
symb3master_18464	4.54	3.71	3.78	4.85
symb3master_18465	8.49	6.45	7.40	8.15
symb3master_18466	20.54	21.56	21.25	22.67
symb3master_18467	13.24	13.83	13.86	13.49
symb3master_18468	12.82	15.24	13.79	15.16
symb3master_18469	0.00	0.00	0.00	0.00
symb3master_18470	3.75	3.67	4.10	3.85
symb3master_18471	5.24	5.28	6.23	4.73
symb3master_18472	13.30	11.07	11.59	12.84
symb3master_18473	10.49	11.99	12.66	12.55
symb3master_18474	37.84	39.10	40.26	41.60
symb3master_18475	3.08	2.88	2.85	3.26
symb3master_18476	27.21	27.26	27.84	25.63
symb3master_18477	3.51	2.27	2.28	2.98
symb3master_18478	9.36	8.58	7.64	8.62
symb3master_18479	9.91	9.81	9.86	10.81
symb3master_18480	6.71	6.52	7.02	6.33
symb3master_18481	5.18	5.61	6.59	6.55
symb3master_18482	2.17	2.52	2.65	2.53
symb3master_18483	5.48	5.81	6.35	5.78
symb3master_18484	25.02	26.61	29.38	27.18
symb3master_18485	0.72	0.71	0.77	0.49
symb3master_18486	17.91	20.38	20.32	20.49
symb3master_18487	3.08	3.41	3.31	3.17
symb3master_18488	17.93	19.50	18.67	18.98
symb3master_18489	9.36	8.42	9.19	8.88
symb3master_18490	4.72	5.60	5.54	4.34
symb3master_18491	2.39	3.06	2.94	3.34
symb3master_18492	4.94	5.02	5.05	6.08
symb3master_18493	20.33	18.32	17.19	15.55
symb3master_18494	2.97	2.41	2.26	2.18
symb3master_18495	6.32	6.81	8.02	7.41
symb3master_18496	3.32	4.34	3.21	4.42
symb3master_18497	3.79	4.14	4.61	4.38
symb3master_18498	6.46	8.38	7.20	6.79
symb3master_18499	1.35	1.45	1.29	1.31
symb3master_18500	5.12	4.92	4.88	5.72
symb3master_18501	14.62	14.59	16.34	13.31
symb3master_18502	2.72	2.97	3.21	2.79
symb3master_18503	2.79	3.26	3.10	3.41
symb3master_18504	3.15	2.35	3.01	2.18
symb3master_18505	20.30	16.93	15.18	13.94
symb3master_18506	5.19	4.88	5.83	4.18
symb3master_18507	2.67	2.20	3.73	2.51
symb3master_18508	5.76	6.36	6.38	5.36
symb3master_18509	1.19	1.05	1.14	0.94
symb3master_18510	11.68	11.76	12.09	12.51
symb3master_18511	22.72	24.34	23.02	23.86
symb3master_18512	5.03	5.20	4.71	4.32
symb3master_18513	12.07	11.37	11.63	10.70
symb3master_18514	5.76	6.35	6.37	7.18
symb3master_18515	15.58	14.95	13.53	12.68
symb3master_18516	4.07	4.76	4.43	4.11
symb3master_18517	12.04	12.38	15.25	13.08
symb3master_18518	12.07	10.28	10.86	9.18
symb3master_18519	9.82	9.24	9.16	9.12
symb3master_18520	2.28	2.46	2.47	2.20
symb3master_18521	14.06	14.15	15.11	12.83
symb3master_18522	8.82	8.22	8.50	6.49
symb3master_18523	1.69	2.04	1.88	1.55
symb3master_18524	3.98	4.16	4.86	4.02
symb3master_18525	1.80	2.01	1.87	1.23
symb3master_18526	0.92	1.58	1.86	1.81
symb3master_18527	19.92	19.16	15.35	14.84
symb3master_18528	4.08	3.87	3.92	3.69
symb3master_18529	1.32	1.16	1.63	1.05
symb3master_18530	4.96	5.00	4.93	4.40
symb3master_18531	5.73	5.91	6.13	6.04
symb3master_18532	10.03	7.83	7.84	7.55
symb3master_18533	4.89	4.77	5.49	5.30
symb3master_18534	2.91	2.99	2.80	3.17
symb3master_18535	4.88	3.56	2.70	3.29
symb3master_18536	2.69	1.99	2.15	1.85
symb3master_18537	6.41	5.63	5.11	5.21
symb3master_18538	17.99	18.25	17.84	19.66
symb3master_18539	0.44	0.47	0.43	0.76
symb3master_18540	1.87	2.46	2.58	2.51
symb3master_18541	2.58	2.96	3.06	3.32
symb3master_18542	28.52	28.81	27.80	28.39
symb3master_18543	3.59	3.53	3.77	2.89
symb3master_18544	9.11	9.58	11.94	8.14
symb3master_18545	11.91	15.59	12.93	13.40
symb3master_18546	9.31	9.03	9.63	9.80
symb3master_18547	3.00	3.04	2.94	2.96
symb3master_18548	3.60	4.26	4.72	4.94
symb3master_18549	118.79	75.90	82.89	75.82
symb3master_18550	16.48	15.65	16.21	15.26
symb3master_18551	4.70	4.96	5.55	5.27
symb3master_18552	9.64	8.24	6.73	5.90
symb3master_18553	20.54	18.71	18.43	16.26
symb3master_18554	7.61	6.85	5.93	5.89
symb3master_18555	1.95	2.19	2.04	1.78
symb3master_18556	10.25	7.77	8.84	6.78
symb3master_18557	49.73	43.45	39.67	37.16
symb3master_18558	8.70	8.87	8.72	10.43
symb3master_18559	13.31	11.03	11.64	10.51
symb3master_18560	5.88	6.53	5.98	5.68
symb3master_18561	13.14	9.14	8.29	9.85
symb3master_18562	9.04	9.64	8.98	10.98
symb3master_18563	7.43	6.81	8.15	7.00
symb3master_18564	44.15	41.34	42.70	44.20
symb3master_18565	4.86	5.28	5.42	5.36
symb3master_18566	14.36	15.58	16.46	16.75
symb3master_18567	1.79	1.87	1.81	1.45
symb3master_18568	12.37	13.37	13.70	14.77
symb3master_18569	2.02	1.12	1.83	1.54
symb3master_18570	10.63	11.45	12.29	11.88
symb3master_18571	1.64	1.61	2.17	1.32
symb3master_18572	4.92	3.99	4.00	4.60
symb3master_18573	2.69	2.72	3.31	2.47
symb3master_18574	9.24	10.10	9.71	10.75
symb3master_18575	3.11	3.73	3.97	3.51
symb3master_18576	0.79	0.90	1.17	0.98
symb3master_18577	14.76	12.89	12.32	15.93
symb3master_18578	12.43	12.60	12.63	12.15
symb3master_18579	1.51	2.88	2.02	3.23
symb3master_18580	1.08	0.88	0.74	1.45
symb3master_18581	1.92	1.49	1.10	1.86
symb3master_18582	23.49	21.48	22.15	19.76
symb3master_18583	8.73	7.18	8.01	6.83
symb3master_18584	9.59	7.35	8.19	7.45
symb3master_18585	4.75	5.20	5.31	5.35
symb3master_18586	1.11	1.31	1.36	1.21
symb3master_18587	29.09	23.89	23.36	19.91
symb3master_18589	14.97	15.39	13.65	14.18
symb3master_18590	3.82	4.32	4.45	3.85
symb3master_18591	23.41	25.04	23.29	21.29
symb3master_18592	5.40	5.55	5.52	5.56
symb3master_18593	2.98	3.42	3.37	3.30
symb3master_18594	0.20	0.00	0.06	0.22
symb3master_18595	19.60	20.92	20.79	21.37
symb3master_18596	5.59	5.47	5.62	5.29
symb3master_18597	5.13	5.66	5.44	6.07
symb3master_18598	34.83	34.55	33.52	35.20
symb3master_18599	4.31	3.78	2.90	3.10
symb3master_18600	0.17	0.97	0.31	0.78
symb3master_18601	0.91	0.74	0.57	0.94
symb3master_18602	9.22	10.00	8.98	8.31
symb3master_18603	14.46	13.68	14.78	12.29
symb3master_18604	3.21	3.42	3.29	3.20
symb3master_18605	4.67	4.79	4.27	5.22
symb3master_18606	0.83	1.41	0.93	0.88
symb3master_18607	4.74	4.56	4.68	3.54
symb3master_18608	7.66	8.01	9.12	9.90
symb3master_18609	42.67	41.39	35.85	34.37
symb3master_18610	18.38	18.23	15.20	14.55
symb3master_18611	1.03	1.64	1.24	1.84
symb3master_18612	11.40	11.06	11.24	11.50
symb3master_18613	2.39	2.63	2.29	1.94
symb3master_18614	11.65	8.35	8.21	10.39
symb3master_18615	12.06	13.78	14.99	13.97
symb3master_18616	9.62	8.44	9.11	8.01
symb3master_18617	2.73	2.83	2.60	2.33
symb3master_18618	3.36	2.85	2.86	3.25
symb3master_18619	10.35	11.99	11.92	11.46
symb3master_18620	13.33	13.98	15.71	13.87
symb3master_18621	7.36	6.23	6.01	6.31
symb3master_18622	5.77	5.28	5.46	4.93
symb3master_18623	2.74	2.39	3.41	2.71
symb3master_18624	5.55	6.43	6.46	5.96
symb3master_18625	7.25	6.85	7.25	5.77
symb3master_18626	6.80	6.89	6.12	5.22
symb3master_18627	10.12	10.36	9.89	11.53
symb3master_18628	4.13	3.46	4.33	3.35
symb3master_18629	5.41	4.78	5.05	3.54
symb3master_18630	9.94	10.72	10.70	10.30
symb3master_18631	5.68	7.12	7.09	7.99
symb3master_18632	5.45	6.10	6.10	5.79
symb3master_18633	13.74	14.33	13.66	12.35
symb3master_18634	10.27	11.28	12.99	11.62
symb3master_18635	4.97	4.54	3.21	5.72
symb3master_18636	6.71	7.95	7.78	7.35
symb3master_18637	5.00	5.52	5.41	5.08
symb3master_18638	3.10	3.62	3.35	3.35
symb3master_18639	4.74	5.04	5.09	5.57
symb3master_18640	2.04	2.32	2.27	2.07
symb3master_18641	4.06	4.44	4.61	4.55
symb3master_18642	9.15	9.75	10.96	10.53
symb3master_18643	5.75	5.36	6.18	4.62
symb3master_18644	3.07	3.13	3.17	3.21
symb3master_18645	4.34	4.81	5.14	5.75
symb3master_18646	0.91	1.21	1.25	1.24
symb3master_18647	8.27	7.51	8.72	7.35
symb3master_18648	3.13	3.73	3.60	3.75
symb3master_18649	3.36	3.99	4.01	4.26
symb3master_18650	3.86	5.21	5.28	4.56
symb3master_18651	2.13	1.68	1.76	1.41
symb3master_18652	14.46	12.79	11.50	13.36
symb3master_18653	1.33	1.35	1.44	1.02
symb3master_18654	16.67	17.80	18.15	17.87
symb3master_18655	0.86	0.78	1.13	1.27
symb3master_18656	11.80	11.93	11.49	11.50
symb3master_18657	4.86	4.90	4.35	4.52
symb3master_18658	3.45	4.10	4.00	3.90
symb3master_18659	45.38	45.95	46.27	46.51
symb3master_18660	13.73	12.44	14.08	13.54
symb3master_18661	5.88	5.68	6.65	5.21
symb3master_18662	4.21	3.60	3.87	4.04
symb3master_18663	4.46	4.41	4.34	4.41
symb3master_18664	3.79	3.84	3.90	3.33
symb3master_18665	17.77	18.25	17.88	17.04
symb3master_18666	7.75	6.87	7.10	7.24
symb3master_18667	15.36	14.30	13.84	14.43
symb3master_18668	24.64	23.17	23.32	23.86
symb3master_18669	1.00	1.20	0.89	0.79
symb3master_18670	8.12	9.21	9.15	9.51
symb3master_18671	12.52	12.73	12.52	12.16
symb3master_18672	2.68	3.36	3.13	3.33
symb3master_18673	10.59	10.29	9.65	9.34
symb3master_18674	6.04	5.75	6.61	5.51
symb3master_18675	5.14	4.53	5.02	5.18
symb3master_18676	14.93	17.19	16.96	17.85
symb3master_18677	5.09	6.19	6.40	6.20
symb3master_18678	7.68	7.63	8.49	8.22
symb3master_18679	20.02	22.23	19.19	18.93
symb3master_18680	4.17	5.01	4.43	4.25
symb3master_18681	3.69	3.55	3.90	3.57
symb3master_18682	51.11	51.09	50.02	49.32
symb3master_18683	2.82	2.61	2.76	2.64
symb3master_18684	3.46	3.46	3.97	3.67
symb3master_18685	9.98	10.10	9.95	8.98
symb3master_18686	11.50	10.62	12.00	11.07
symb3master_18687	0.83	0.94	1.22	1.39
symb3master_18688	7.77	7.15	7.10	7.80
symb3master_18689	11.58	10.74	11.12	9.75
symb3master_18690	18.52	17.85	18.93	18.74
symb3master_18691	0.37	0.43	0.23	0.75
symb3master_18692	2.77	2.46	2.47	2.43
symb3master_18693	4.52	4.20	5.34	3.76
symb3master_18694	17.33	18.73	19.66	19.69
symb3master_18695	3.66	4.11	4.19	3.84
symb3master_18696	9.76	8.52	7.73	7.96
symb3master_18697	14.29	14.99	13.91	14.78
symb3master_18698	2.70	3.07	3.59	3.39
symb3master_18699	4.13	4.43	5.29	4.86
symb3master_18700	12.89	12.94	13.15	10.02
symb3master_18701	14.06	13.16	13.77	12.38
symb3master_18702	2.17	2.04	2.13	1.67
symb3master_18703	8.12	8.41	7.50	6.79
symb3master_18704	2.72	2.25	1.74	1.33
symb3master_18705	17.34	18.34	18.19	18.92
symb3master_18706	2.45	2.93	3.21	2.95
symb3master_18707	13.47	10.07	11.96	9.71
symb3master_18708	16.87	16.68	14.91	17.71
symb3master_18709	4.17	4.97	4.46	3.94
symb3master_18710	12.27	12.64	13.95	11.29
symb3master_18711	6.80	6.80	7.06	6.70
symb3master_18712	25.67	24.89	22.96	26.92
symb3master_18713	15.81	15.52	14.55	13.32
symb3master_18714	1.93	1.64	1.41	1.63
symb3master_18715	16.58	14.22	15.57	13.66
symb3master_18716	3.39	3.96	3.75	3.10
symb3master_18717	10.02	11.32	12.40	10.64
symb3master_18718	7.14	6.21	6.53	6.52
symb3master_18719	2.71	2.91	3.04	3.04
symb3master_18720	2.71	3.08	3.16	3.09
symb3master_18721	3.87	4.14	3.95	3.73
symb3master_18722	13.48	12.78	13.69	15.91
symb3master_18723	8.23	8.23	9.56	9.45
symb3master_18724	1.83	1.57	1.23	1.42
symb3master_18725	17.47	16.65	16.77	15.01
symb3master_18726	7.38	7.29	8.26	7.82
symb3master_18727	26.40	30.00	28.29	29.21
symb3master_18728	2.65	3.07	2.96	3.08
symb3master_18729	13.54	12.63	13.29	13.53
symb3master_18730	3.74	3.54	3.77	3.38
symb3master_18731	8.95	9.12	9.92	9.02
symb3master_18732	5.94	5.94	5.52	4.86
symb3master_18733	9.63	10.02	11.63	9.21
symb3master_18734	4.40	6.43	5.92	6.82
symb3master_18735	10.95	10.79	10.78	8.55
symb3master_18736	16.16	16.87	16.80	16.07
symb3master_18737	6.81	6.81	7.28	6.95
symb3master_18738	21.92	17.26	17.01	13.38
symb3master_18739	7.26	6.65	6.11	8.99
symb3master_18740	5.87	5.67	6.40	5.70
symb3master_18741	3.94	4.45	4.25	4.69
symb3master_18742	5.77	5.26	5.72	4.95
symb3master_18743	3.11	3.56	3.02	2.59
symb3master_18744	3.96	3.99	4.26	3.82
symb3master_18745	40.96	36.59	39.25	32.88
symb3master_18746	6.04	6.22	6.48	5.49
symb3master_18747	10.25	11.04	11.65	11.14
symb3master_18748	15.55	13.88	12.72	12.35
symb3master_18749	5.16	5.02	5.44	5.17
symb3master_18750	4.24	4.73	5.00	5.13
symb3master_18751	1.60	1.41	1.19	1.51
symb3master_18752	3.49	3.68	4.24	3.79
symb3master_18753	3.54	3.40	3.11	3.21
symb3master_18754	0.46	0.52	0.27	0.35
symb3master_18755	0.62	0.42	0.31	0.53
symb3master_18756	0.49	0.68	0.07	0.86
symb3master_18757	0.33	0.34	0.22	0.51
symb3master_18758	18.44	15.84	16.54	14.34
symb3master_18759	0.51	0.55	0.42	0.72
symb3master_18760	1.63	1.88	2.06	1.81
symb3master_18761	5.75	6.31	6.66	6.19
symb3master_18762	1.38	1.59	1.31	1.55
symb3master_18763	3.95	4.46	4.57	4.51
symb3master_18764	29.85	24.55	24.97	24.14
symb3master_18765	7.34	8.77	8.50	8.58
symb3master_18766	4.79	4.69	4.33	4.60
symb3master_18767	20.61	20.62	20.17	21.00
symb3master_18768	4.37	5.30	4.86	5.22
symb3master_18769	13.25	12.54	13.70	13.12
symb3master_18770	8.89	6.63	7.66	6.02
symb3master_18771	22.76	22.15	20.96	20.57
symb3master_18772	7.56	8.26	8.54	8.34
symb3master_18773	10.83	11.37	11.90	9.75
symb3master_18774	8.29	9.56	10.35	10.67
symb3master_18775	4.63	4.72	4.13	4.36
symb3master_18776	1.77	1.78	2.06	1.94
symb3master_18777	7.02	7.49	8.14	5.50
symb3master_18778	15.23	15.32	16.00	16.49
symb3master_18779	2.59	3.20	3.03	3.26
symb3master_18780	2.45	2.52	2.63	2.57
symb3master_18781	14.33	13.14	15.08	12.83
symb3master_18782	27.73	22.87	24.13	20.37
symb3master_18783	4.53	3.81	4.67	4.23
symb3master_18784	3.90	4.38	4.16	4.93
symb3master_18785	25.56	23.57	23.39	25.32
symb3master_18786	27.80	25.96	25.50	20.85
symb3master_18787	3.09	3.39	3.99	3.22
symb3master_18788	17.34	17.36	18.81	15.91
symb3master_18789	1.56	1.36	1.66	1.31
symb3master_18790	7.99	7.38	6.08	6.00
symb3master_18791	9.92	9.71	10.07	9.98
symb3master_18792	5.25	5.26	5.21	4.72
symb3master_18793	4.60	5.15	5.17	4.70
symb3master_18794	4.27	4.35	4.80	4.33
symb3master_18795	9.04	8.63	7.56	6.81
symb3master_18796	2.90	2.61	2.83	3.47
symb3master_18797	4.16	5.58	5.33	4.94
symb3master_18798	6.58	7.49	6.60	5.80
symb3master_18799	3.15	4.39	3.50	3.77
symb3master_18800	2.60	2.02	1.80	2.37
symb3master_18801	5.80	5.25	5.42	5.64
symb3master_18802	1.47	1.57	2.00	1.19
symb3master_18803	5.98	5.69	6.60	6.52
symb3master_18804	9.08	9.57	9.83	8.91
symb3master_18805	12.38	11.71	11.46	11.24
symb3master_18806	2.55	3.06	3.21	3.05
symb3master_18807	3.74	3.69	4.26	3.58
symb3master_18808	4.28	3.46	5.01	3.96
symb3master_18809	3.18	3.24	3.88	3.20
symb3master_18810	10.27	10.60	10.32	9.80
symb3master_18811	8.32	8.40	7.86	8.04
symb3master_18812	1.52	1.93	1.89	2.01
symb3master_18813	5.84	6.19	7.46	6.56
symb3master_18814	1.43	1.39	1.47	1.65
symb3master_18815	13.21	12.26	11.58	13.67
symb3master_18816	12.79	13.29	14.29	14.60
symb3master_18817	23.48	29.12	32.92	29.63
symb3master_18818	46.64	48.03	48.63	44.43
symb3master_18819	17.11	17.70	16.42	18.12
symb3master_18820	4.54	4.50	4.82	4.75
symb3master_18821	5.47	4.29	4.75	3.80
symb3master_18822	2.58	3.68	3.68	3.90
symb3master_18823	3.24	3.97	3.43	4.49
symb3master_18824	0.39	0.27	0.11	0.35
symb3master_18825	2.19	1.88	1.77	2.34
symb3master_18826	0.00	0.00	0.00	0.00
symb3master_18827	3.47	3.32	2.88	3.27
symb3master_18828	2.68	2.77	3.72	3.00
symb3master_18829	4.46	4.01	4.16	3.64
symb3master_18830	5.92	3.76	4.51	3.72
symb3master_18831	4.89	5.42	6.09	4.65
symb3master_18832	14.85	14.95	14.35	16.79
symb3master_18833	3.61	4.02	4.21	2.48
symb3master_18834	8.30	7.59	9.70	6.65
symb3master_18835	11.36	11.90	10.82	11.89
symb3master_18836	2.23	1.56	1.90	1.79
symb3master_18837	14.86	12.01	9.67	11.70
symb3master_18838	10.07	8.17	8.42	6.22
symb3master_18839	11.62	11.33	10.85	12.09
symb3master_18840	2.33	2.54	2.33	1.98
symb3master_18841	0.93	1.07	0.81	0.42
symb3master_18842	2.99	3.24	3.78	3.45
symb3master_18843	5.65	5.74	7.91	8.11
symb3master_18844	24.01	20.62	24.29	17.75
symb3master_18845	4.37	4.86	5.41	4.97
symb3master_18846	2.89	2.91	2.77	2.73
symb3master_18847	6.19	5.11	5.50	5.08
symb3master_18848	11.29	11.91	12.66	10.99
symb3master_18849	3.67	3.42	3.84	3.30
symb3master_18850	2.44	3.00	3.13	2.52
symb3master_18851	11.91	13.10	12.91	14.59
symb3master_18852	6.65	6.65	6.66	5.50
symb3master_18853	2.68	3.13	2.65	2.55
symb3master_18854	0.72	0.75	0.59	0.60
symb3master_18855	23.80	25.68	25.34	24.74
symb3master_18856	4.08	4.19	3.80	4.25
symb3master_18857	8.63	9.22	9.30	9.65
symb3master_18858	0.72	1.01	1.31	0.77
